藍	17
虛	17
費	17
赖	17
道	17
閻	17
雔	17
鮮	17
龵	17
𠂡	17
𡕰	17
𡷈	17
𢀩	17
𢧵	17
𣏼	17
𥃩	17
𦚏	17
𪉷	17
ユ	16
㑒	16
㣇	16
䪞	16
严	16
乆	16
亩	16
仕	16
刁	16
刕	16
剽	16
勤	16
匪	16
厌	16
囙	16
圅	16
壳	16
奭	16
属	16
屠	16
庫	16
彼	16
待	16
恒	16
戲	16
承	16
拉	16
新	16
杲	16
柴	16
樊	16
泰	16
炭	16
燮	16
疾	16
瞏	16
瞢	16
禀	16
秉	16
維	16
羕	16
舜	16
苔	16
誩	16
责	16
蹇	16
连	16
遀	16
閏	16
阑	16
难	16
雙	16
頻	16
𠚪	16
𢾕	16
𣥂	16
𣧄	16
𦔮	16
𬺻	16
𬼉	16
𭗼	16
𰃦	16
𰕎	16
㐁	15
㽞	15
为	15
事	15
兇	15
兌	15
兓	15
凾	15
刅	15
初	15
到	15
刺	15
削	15
剡	15
劉	15
匆	15
卅	15
吳	15
头	15
室	15
対	15
将	15
屚	15
屡	15
床	15
往	15
律	15
徵	15
恩	15
恭	15
應	15
戹	15
所	15
摩	15
斿	15
智	15
歪	15
流	15
烈	15
爯	15
狄	15
聖	15
衰	15
規	15
貧	15
資	15
進	15
適	15
邪	15
酓	15
開	15
閔	15
隽	15
𠁣	15
𠂋	15
𠧪	15
𣥖	15
𤰞	15
𫝀	15
𫥞	15
𭑈	15
𰀡	15
𰆊	15
㇇	14
㡭	14
㢴	14
㫒	14
两	14
乑	14
亀	14
何	14
侈	14
匂	14
問	14
啚	14
囱	14
壘	14
夨	14
寄	14
对	14
屵	14
崙	14
広	14
徒	14
得	14
忠	14
怠	14
悶	14
托	14
昇	14
服	14
朕	14
望	14
歆	14
歇	14
炅	14
牧	14
猪	14
甸	14
畨	14
盇	14
眇	14
究	14
穹	14
穿	14
窒	14
算	14
署	14
羍	14
羞	14
羸	14
翠	14
聂	14
脩	14
苟	14
荼	14
董	14
薄	14
虽	14
贡	14
越	14
遷	14
雩	14
靣	14
艹	14
𠁁	14
𠚏	14
𡏳	14
𡰱	14
𢌿	14
𣅽	14
𥃦	14
𩫏	14
𪩲	14
𬙙	14
𭻾	14
𰯲	14
㐮	13
㒵	13
㖾	13
㢲	13
㪅	13
㫄	13
㼌	13
乌	13
仒	13
使	13
信	13
兰	13
冀	13
冷	13
刖	13
匱	13
医	13
卦	13
噩	13
圓	13
圡	13
地	13
埋	13
夒	13
夘	13
妄	13
学	13
寬	13
屖	13
崑	13
幻	13
強	13
彧	13
惢	13
愁	13
敷	13
昱	13
歨	13
漸	13
煞	13
營	13
猋	13
猒	13
献	13
盛	13
着	13
磨	13
笑	13
罕	13
臧	13
舄	13
芬	13
芳	13
蕭	13
虜	13
虞	13
諸	13
貇	13
賈	13
賢	13
赦	13
辥	13
逆	13
遣	13
部	13
鄉	13
陳	13
隨	13
頃	13
項	13
顛	13
龟	13
者	13
𠄢	13
𠙻	13
𡉀	13
𢦒	13
𣍘	13
𤊽	13
𤴓	13
𭀰	13
𮅕	13
𮊿	13
↷	12
㝡	12
㠩	12
㬥	12
丱	12
乾	12
亜	12
仐	12
仝	12
佘	12
侵	12
倍	12
兪	12
冊	12
劵	12
叹	12
启	12
国	12
圂	12
圶	12
垚	12
夐	12
夻	12
奓	12
姑	12
岳	12
峯	12
庭	12
張	12
恆	12
改	12
旣	12
曩	12
欲	12
款	12
歛	12
歰	12
洛	12
洪	12
派	12
淡	12
為	12
牚	12
牽	12
瑟	12
疊	12
盎	12
盤	12
眷	12
眼	12
眾	12
破	12
碎	12
科	12
笠	12
箕	12
篭	12
細	12
綿	12
罡	12
耴	12
聊	12
葵	12
蓬	12
蕉	12
藥	12
虗	12
蠡	12
衍	12
袞	12
覓	12
貟	12
貳	12
贯	12
輦	12
